SPCD,SPECIES_SYMBOL,COMMON_NAME,GENUS,SPECIES,VARIETY,SUBSPECIES,E_SPGRPCD,W_SPGRPCD,C_SPGRPCD,P_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,SFTWD_HRDWD,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,CORE,EAST,WEST,CARIBBEAN,PACIFIC,WOODLAND,MANUAL_START,MANUAL_END,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2,CWD_DECAY_RATIO1,CWD_DECAY_RATIO2,CWD_DECAY_RATIO3,CWD_DECAY_RATIO4,CWD_DECAY_RATIO5,DWM_CARBON_RATIO,STANDING_DEAD_DECAY_RATIO1,STANDING_DEAD_DECAY_RATIO2,STANDING_DEAD_DECAY_RATIO3,STANDING_DEAD_DECAY_RATIO4,STANDING_DEAD_DECAY_RATIO5,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,DRYWT_TO_GREENWT_CONVERSION
6500,CHOV2,Koolau Range papala,Charpentiera,ovata,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.48,26,0.48,26,80.49,26,75.13,26,0.48,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6543,CHPA31,camito de perro,Chrysophyllum,pauciflorum,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
5444,CHPI12,sawara-cypress,Chamaecyparis,pisifera,,,56,56,,,2,20,12,X,X,X,X,X,,S,,,,,,N,E,,,,,8.1,,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.84,0.37,24,0.4,24,92.32,24,77.27,24,0.4,24,11.58,24,,,,1,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,FS_NIMS_NRS,10/1/2019 0:00,732862,FS_NIMS_PNWRS,10/14/2022 0:00,67572,2
6510,CHPL,lapalapa,Cheirodendron,platyphyllum,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,26,0.47,26,80.49,26,75.13,26,0.47,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,7/14/2022 14:21,290487,1.76
6524,CHRE9,Chinese fringetree,Chionanthus,retusus,,,55,55,,,3,37,146,,,X,,,,H,,,,,,N,,,,,,7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,,,,,,,,,,,,FS_NIMS_PNWRS,8/28/2017 0:00,798795,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6495,CHRO2,Koolau Range sandmat,Chamaesyce,rockii,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48216,,0.48216,,,,,,0.48216,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
6526,CHSE5,puntaj jayuya,Chione,seminervis,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6532,CHSP13,silk-floss tree,Chorisia,speciosa,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
43,CHTH2,Atlantic white-cedar,Chamaecyparis,thyoides,,,9,24,,,2,16,59,,X,,,X,X,S,,X,,,,Y,E,,,,,1.7,,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.31,1,0.4,6,100.325,7,86.09677,16,0.32,1,11.6,21,0.12667,0.914,0.11975,1,0.84,0.71,0.45,0.45,0.521,0.994,0.951,0.902,0.605,0.605,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.879491546
6504,CHTO3,Waianae Range papala,Charpentiera,tomentosa,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.48,26,0.48,26,80.49,26,75.13,26,0.48,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,7/14/2022 14:21,290487,1.76
6514,CHTR2,olapalapa,Cheirodendron,trigynum,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,26,0.47,26,80.49,26,75.13,26,0.47,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6528,CHVE4,fatpork,Chione,venosa,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6525,CHVI22,vitiensis,Chionanthus,vitiensis,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.67,,0.67,,,,,,0.67,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
6554,CIAR8,cassia,Cinnamomum,aromaticum,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6572,CIAU,Lime (Tipolo),Citrus,aurantifolia,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.7,26,0.7,26,80.49,26,75.13,26,0.7,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6573,CIAU7,key lime,Citrus,x aurantiifolia,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 0:00,10854,FS_NIMS,8/11/2022 6:11,732862,2
6574,CIAU8,sour orange,Citrus,x aurantium,,,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 0:00,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6549,CIBOT,manfern,Cibotium,spp.,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.21,26,0.21,26,80.49,26,75.13,26,0.21,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6555,CIBU2,Padang cassia,Cinnamomum,burmannii,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.46,26,0.46,26,80.49,26,75.13,26,0.46,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
858,CICA,camphortree,Cinnamomum,camphora,,,43,47,54,54,3,37,227,,,X,,X,,H,,,,,,N,E,,C,P,,2,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.93185,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.991,0.822,0.647,0.541,0.541,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.758473594
6557,CICA2,ochod,Cinnamomum,carolinense,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,26,0.47,26,80.49,26,75.13,26,0.47,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6565,CICA8,juniper berry,Citharexylum,caudatum,,,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 0:00,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6546,CICH,Chamissos manfern,Cibotium,chamissoi,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.19,26,0.19,26,80.49,26,75.13,26,0.19,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6559,CIEL2,laurel avispillo,Cinnamomum,elongatum,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
859,CIFR,Florida fiddlewood,Citharexylum,fruticosum,,,43,47,54,,3,37,227,,,,,X,,H,,,,,,N,E,,C,,,2,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.991,0.822,0.647,0.541,0.541,NIMS_2_1,2/24/2005 9:40,333,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.758473594
6547,CIGL,hapuu,Cibotium,glaucum,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.22,26,0.22,26,80.49,26,75.13,26,0.22,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6578,CIGR,"grapefruit, kahet magas",Citrus,grandis,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.7,,0.7,,,,,,0.7,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
6545,CIHE7,Hawaiian tree fern,Cibotium,x heleniae,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.21,,0.21,,,,,,0.21,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,6/11/2020 0:00,67572,1.76
6579,CIHY2,limon china,Citrus,hystrix,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.7,26,0.7,26,80.49,26,75.13,26,0.7,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6575,CILI5,lemon,Citrus,x limon,,,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 0:00,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6580,CIMA10,"kahet, wild orange",Citrus,macroptera,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.7,,0.7,,,,,,0.7,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
6581,CIMA5,Citrus maxima,Citrus,maxima,,,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6582,CIME3,Citrus medica,Citrus,medica,,,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 0:00,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6548,CIME8,hapuu li,Cibotium,menziesii,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.21,26,0.21,26,80.49,26,75.13,26,0.21,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6583,CIMI3,"calamondin, kingkang",Citrus,mitis,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.7,26,0.7,26,80.49,26,75.13,26,0.7,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6560,CIMO3,avispillo,Cinnamomum,montanum,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6553,CINCH,cinchona,Cinchona,spp.,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.54,,0.54,,,,,,0.54,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
6563,CINNA2,cinnamon,Cinnamomum,spp.,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.47,26,0.47,26,80.49,26,75.13,26,0.47,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,10/29/2012 0:00,440,FS_NIMS_PNWRS,7/7/2022 0:00,67572,1.76
6576,CIPA3,grapefruit,Citrus,x paradisi,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 0:00,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6561,CIPE6,ochod,Cinnamomum,pedatinervium,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.47,,0.47,,,,,,0.47,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
6552,CIPU,quinine,Cinchona,pubescens,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.54,,0.54,,,,,,0.54,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
6584,CIRE3,Citrus reticulata,Citrus,reticulata,,,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 0:00,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6570,CISA2,samoensis,Citronella,samoensis,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.58118,,0.58118,,,,,,0.58118,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
6562,CISE2,matieu,Cinnamomum,sessilifolium,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.47,,0.47,,,,,,0.47,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
6577,CISI3,sweet orange,Citrus,x sinensis,,,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 0:00,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6567,CISP3,spiny fiddlewood,Citharexylum,spinosum,,,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
6568,CITHA,fiddlewood,Citharexylum,spp.,,,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.65,,0.65,,,,,,0.65,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,10/29/2012 16:13,440,FS_NIMS_PNWRS,2/16/2017 11:50,798795,1.76
6569,CITR7,threespike fiddlewood,Citharexylum,tristachyum,,,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 13:56,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
860,CITRU2,citrus spp.,Citrus,spp.,,,43,47,54,54,3,37,227,,,X,,X,,H,,,,,,N,E,,C,P,,2,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.991,0.822,0.647,0.541,0.541,NIMS_2_1,2/24/2005 0:00,333,FS_NIMS_PNWRS,2/16/2017 0:00,798795,1.758473594
6564,CIVE2,cinnamon,Cinnamomum,verum,,,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,9/22/2010 0:00,10854,FS_NIMS,8/11/2022 6:11,732862,1.758473594
